, lat, lon, total_area, mean_width, mean_length, mean_depth, mean_elev, max_elev, min_elev
12565,28.833,96.612, 2.2100, 1.6000, 1.4000, 56.0000, 4800, 5362, 4340
12566,28.856,96.612, 0.0300, 0.1000, 0.4000, 7.0000, 4960, 5141, 4830
12567,28.862,96.611, 0.6800, 0.6000, 1.2000, 36.0000, 4780, 5141, 4630
12568,28.84,96.605, 0.2000, 0.3000, 0.8000, 17.0000, 4840, 5000, 4630
12569,28.835,96.599, 0.0500, 0.2000, 0.3000, 9.0000, 5100, 5240, 4960
12570,28.824,96.6, 2.7300, 1.0000, 2.8000, 61.0000, 4940, 5362, 4400
12571,28.865,96.558, 0.0500, 0.2000, 0.3000, 9.0000, 4920, 5013, 4860
12572,28.869,96.56, 0.0500, 0.2000, 0.3000, 9.0000, 4900, 5013, 4760
12573,28.866,96.557, 0.1000, 0.2000, 0.5000, 12.0000, 4900, 5013, 4840
12574,28.934,96.569, 0.1000, 0.2000, 0.5000, 12.0000, 4800, 4960, 4660
12575,28.936,96.555, 0.1000, 0.3000, 0.4000, 12.0000, 4900, 5091, 4780
12576,28.95,96.514, 0.1800, 0.3000, 0.7000, 16.0000, 4870, 5060, 4720
12577,28.955,96.518, 0.1000, 0.2000, 0.6000, 12.0000, 4880, 5100, 4720
12578,28.957,96.518, 0.0300, 0.1000, 0.3000, 7.0000, 4980, 5125, 4860
12579,28.964,96.517, 1.0300, 0.6000, 1.6000, 42.0000, 4700, 5125, 4450
12580,28.978,96.503, 0.1500, 0.1000, 1.5000, 15.0000, 4720, 4921, 4620
12581,28.955,96.344, 1.5300, 0.8000, 1.9000, 49.0000, 4870, 5145, 4560
12582,28.947,96.49, 1.1000, 0.6000, 1.8000, 43.0000, 4640, 4930, 4480
12583,28.936,96.466, 0.1500, 0.2000, 0.9000, 15.0000, 4680, 4870, 4460
12584,28.938,96.458, 0.5500, 0.6000, 0.9000, 33.0000, 4600, 4847, 4440
12585,28.942,96.449, 0.4000, 0.4000, 0.9000, 23.0000, 4680, 4883, 4480
12586,28.954,96.444, 0.1000, 0.2000, 0.5000, 12.0000, 4740, 4868, 4640
12587,28.975,96.44, 2.5500, 2.1000, 1.2000, 59.0000, 4780, 5063, 4500
12588,28.992,96.444, 0.0500, 0.2000, 0.3000, 9.0000, 4810, 4900, 4720
12589,29.005,96.442, 2.1500, 1.1000, 2.0000, 56.0000, 4800, 5083, 4520
12590,29.038,96.464, 0.0300, 0.1000, 0.3000, 7.0000, 4820, 4920, 4750
12591,29.034,96.459, 0.1000, 0.3000, 0.3000, 12.0000, 4840, 4988, 4740
12592,29.03,96.444, 0.7000, 0.7000, 1.0000, 36.0000, 4720, 4942, 4520
12593,29.017,96.438, 1.1500, 1.3000, 0.9000, 44.0000, 4720, 5147, 4420
12594,29.015,96.425, 0.3800, 1.8000, 0.7000, 22.0000, 4640, 5009, 4460
12595,29.013,96.403, 2.9800, 2.5000, 1.2000, 63.0000, 4660, 5157, 4360
12596,29.047,96.375, 6.2000, 2.8000, 2.2000, 81.0000, 4740, 5420, 4100
12597,29.084,96.376, 6.4800, 2.6000, 2.5000, 82.0000, 4900, 5721, 4020
12598,29.11,96.392, 1.2000, 0.5000, 2.4000, 45.0000, 5000, 5721, 4320
12599,29.121,96.385, 4.0000, 1.9000, 2.1000, 69.0000, 4700, 5538, 4280
12600,29.123,96.374, 0.1000, 0.2000, 0.6000, 12.0000, 5000, 5260, 4740
12601,29.117,96.373, 0.3800, 0.3000, 1.1000, 22.0000, 5000, 5538, 4600
12602,29.111,96.371, 0.5500, 0.3000, 2.0000, 33.0000, 5140, 5400, 4480
12603,29.096,96.356, 7.4000, 1.7000, 4.4000, 86.0000, 4500, 5444, 4050
12604,29.123,96.319, 3.0500, 1.1000, 2.9000, 63.0000, 4760, 5308, 4420
12605,29.147,96.303, 0.8000, 0.9000, 0.9000, 38.0000, 4800, 5091, 4640
12606,29.148,96.331, 1.2000, 0.9000, 1.3000, 45.0000, 4900, 5097, 4700
12607,29.164,96.342, 0.4000, 0.7000, 0.6000, 23.0000, 4760, 5054, 4600
12608,29.158,96.329, 1.3000, 0.6000, 2.1000, 46.0000, 4700, 5132, 4398
12609,29.161,96.323, 0.2300, 0.3000, 0.8000, 18.0000, 4740, 4940, 4600
12610,29.177,96.317, 0.2000, 0.3000, 0.6000, 17.0000, 4720, 4940, 4600
12611,29.195,96.301, 0.3800, 0.4000, 0.9000, 28.0000, 4680, 4866, 4480
12612,29.042,96.29, 0.2000, 0.3000, 0.7000, 17.0000, 4800, 4970, 4580
12613,29.211,96.292, 0.1800, 0.3000, 0.6000, 16.0000, 4700, 4900, 4540
12614,29.051,96.287, 0.3000, 0.3000, 1.2000, 20.0000, 4600, 4939, 4420
12615,29.217,96.287, 0.5300, 0.6000, 0.9000, 33.0000, 4640, 4931, 4460
12616,29.212,96.285, 0.3500, 0.4000, 1.0000, 21.0000, 4800, 4970, 4550
12617,29.218,96.265, 0.3300, 0.5000, 0.7000, 21.0000, 4780, 4909, 4630
12618,29.233,96.266, 0.6300, 0.8000, 0.8000, 35.0000, 4660, 5020, 4560
12619,29.24,96.266, 0.2500, 0.4000, 0.7000, 18.0000, 4650, 4869, 4510
12620,29.261,96.231, 1.5000, 0.8000, 1.8000, 49.0000, 4680, 4942, 4400
12621,29.269,96.235, 0.2000, 0.3000, 0.7000, 17.0000, 4700, 4795, 4520
12622,29.272,96.231, 0.2300, 0.4000, 0.6000, 18.0000, 4740, 4901, 4650
12623,29.267,96.212, 1.5500, 0.4000, 1.4000, 49.0000, 4520, 4900, 4380
12624,29.289,96.183, 7.3300, 2.1000, 3.5000, 85.0000, 4700, 5186, 4160
12625,29.297,96.201, 0.3500, 0.4000, 0.8000, 21.0000, 4700, 5000, 4430
12626,29.307,96.197, 2.7800, 1.0000, 2.7000, 61.0000, 4530, 5186, 4210
12627,29.315,96.219, 0.5000, 0.4000, 1.4000, 32.0000, 4500, 4613, 4160
12628,29.317,96.186, 1.6800, 1.1000, 1.5000, 51.0000, 4700, 5120, 4340
12629,29.331,96.178, 0.0200, 0.1000, 0.2000, 6.0000, 4740, 4780, 4700
12630,29.327,96.178, 0.0300, 0.1000, 0.3000, 7.0000, 4700, 4780, 4630
12631,29.32,96.176, 0.3500, 0.4000, 0.9000, 21.0000, 4800, 5006, 4540
12632,29.307,96.17, 3.3500, 1.6000, 2.1000, 65.0000, 4780, 5186, 4280
12633,29.314,96.146, 0.3500, 0.4000, 0.8000, 21.0000, 4580, 4751, 4420
12634,29.329,96.145, 0.0500, 0.1000, 0.4000, 9.0000, 4700, 4850, 4610
12635,29.343,96.146, 1.5800, 1.1000, 1.4000, 50.0000, 4660, 4985, 4380
12636,29.352,96.147, 0.0500, 0.1000, 0.4000, 9.0000, 4610, 4700, 4520
12637,29.352,96.142, 0.1000, 0.3000, 0.4000, 12.0000, 4600, 4603, 4510
12638,29.35,96.136, 0.6800, 0.8000, 0.9000, 36.0000, 4700, 4943, 4460
12639,29.352,96.123, 0.4000, 0.5000, 0.8000, 23.0000, 4500, 4712, 4240
12640,29.369,96.106, 6.9300, 1.7000, 4.2000, 84.0000, 4820, 5386, 4000
12641,29.379,96.132, 0.0500, 0.2000, 0.3000, 9.0000, 4500, 4620, 4440
12642,29.382,96.116, 1.7500, 1.2000, 1.5000, 52.0000, 4700, 5207, 4440
12643,29.39,96.104, 1.4500, 0.9000, 1.6000, 48.0000, 4700, 5331, 4320
12644,29.382,96.074, 9.3500, 2.1000, 4.5000, 93.0000, 4860, 5358, 3680
12645,29.241,96.05, 3.6500, 2.0000, 1.8000, 67.0000, 4780, 5197, 4400
12646,29.259,96.055, 0.0500, 0.1000, 0.5000, 9.0000, 4720, 4820, 4560
12647,29.261,96.053, 0.2300, 0.3000, 0.8000, 18.0000, 4700, 4850, 4530
12648,29.429,96.037, 2.5800, 1.4000, 1.8000, 59.0000, 4740, 5135, 4400
12649,29.45,96.039, 3.4800, 1.4000, 2.5000, 66.0000, 4880, 5552, 4370
12650,29.455,96.06, 2.6000, 1.0000, 2.7000, 60.0000, 4940, 5552, 4280
12651,29.467,96.092, 11.5300, 2.5000, 4.7000, 99.0000, 4800, 5888, 3690
12652,29.447,96.112, 2.2300, 1.3000, 1.7000, 56.0000, 4660, 5286, 4300
12653,29.458,96.129, 7.0300, 2.8000, 2.5000, 84.0000, 4700, 5331, 4200
12654,29.425,96.154, 0.2300, 0.3000, 0.7000, 22.0000, 4780, 4932, 4640
12655,29.415,96.169, 0.0800, 0.2000, 0.5000, 11.0000, 4700, 4800, 4580
12656,29.426,96.159, 1.0500, 0.9000, 1.2000, 43.0000, 4660, 4932, 4340
12657,29.439,96.158, 1.7500, 1.2000, 1.5000, 52.0000, 4500, 4905, 4100
12658,29.448,96.154, 0.5000, 0.6000, 0.9000, 32.0000, 4640, 5004, 4300
12659,29.455,96.15, 0.7500, 0.5000, 1.5000, 37.0000, 4600, 5004, 4040
12660,29.465,96.151, 0.1500, 0.2000, 0.9000, 15.0000, 4600, 5010, 4300
12661,29.465,96.143, 0.7800, 0.7000, 1.2000, 38.0000, 4640, 5065, 4240
12662,29.472,96.128, 1.8800, 1.0000, 1.9000, 53.0000, 4600, 5200, 4080
12663,29.48,96.115, 3.0300, 1.3000, 2.4000, 63.0000, 4500, 5350, 3700
12664,29.489,96.101, 3.4500, 1.2000, 3.0000, 66.0000, 4640, 5635, 3600
12665,29.535,96.102, 13.8500, 5.8000, 2.4000, 109.0000, 4700, 5788, 3820
12666,29.519,96.144, 5.6300, 2.4000, 2.3000, 78.0000, 4680, 5640, 3980
12667,29.509,96.168, 1.7000, 1.1000, 1.6000, 51.0000, 4720, 5432, 4180
12668,29.504,96.177, 0.6000, 0.5000, 1.2000, 34.0000, 4700, 5300, 4440
12669,29.509,96.19, 3.8500, 1.3000, 2.9000, 68.0000, 4440, 5432, 3870
12670,29.503,96.211, 0.2500, 0.3000, 0.9000, 18.0000, 4800, 5200, 4560
12671,29.497,96.225, 3.9500, 1.7000, 2.3000, 69.0000, 4700, 5517, 4060
12672,29.481,96.228, 0.2500, 0.3000, 0.9000, 18.0000, 4700, 4960, 4380
12673,29.477,96.225, 0.1500, 0.2000, 0.7000, 15.0000, 4660, 4860, 4400
12674,29.477,96.22, 0.2000, 0.3000, 0.7000, 17.0000, 4540, 4720, 4300
12675,29.473,96.24, 3.4000, 1.8000, 1.9000, 65.0000, 4780, 5592, 4200
12676,29.458,96.264, 3.9300, 1.8000, 2.2000, 69.0000, 4700, 5592, 4260
12677,29.44,96.266, 0.1000, 0.3000, 0.4000, 12.0000, 4740, 4866, 4650
12678,29.426,96.27, 0.3500, 0.4000, 0.9000, 21.0000, 4700, 5000, 4488
12679,29.439,96.195, 10.6300, 2.6000, 4.1000, 97.0000, 4820, 5873, 3760
12680,29.423,96.295, 2.6800, 1.0000, 2.6000, 60.0000, 4800, 5696, 4180
12681,29.411,96.295, 3.5500, 1.0000, 3.4000, 66.0000, 4900, 5825, 4200
12682,29.394,96.296, 0.4300, 0.4000, 1.1000, 24.0000, 4940, 5362, 4620
12683,29.378,96.297, 0.2000, 0.3000, 0.6000, 17.0000, 4960, 5175, 4800
12684,29.382,96.298, 0.1000, 0.3000, 0.4000, 12.0000, 5060, 5140, 4940
12685,29.392,96.309, 5.1300, 1.4000, 3.7000, 76.0000, 5000, 5852, 3997
12686,29.389,96.328, 0.6300, 0.5000, 1.4000, 35.0000, 4760, 5341, 4300
12687,29.394,96.334, 0.2000, 0.3000, 0.7000, 17.0000, 4800, 5300, 4480
12688,29.42,96.326, 12.0000, 1.6000, 7.7000, 101.0000, 4400, 5825, 3480
12689,29.377,96.345, 2.1000, 0.6000, 3.6000, 55.0000, 4800, 6316, 4000
12690,29.417,96.355, 0.5500, 0.3000, 1.7000, 33.0000, 4700, 6160, 4440
12691,29.41,96.373, 4.7800, 2.0000, 2.4000, 74.0000, 4800, 6181, 4080
12692,29.377,96.398, 11.3500, 2.3000, 4.9000, 99.0000, 4500, 6066, 3740
12693,29.362,96.369, 2.6000, 1.0000, 2.5000, 60.0000, 4720, 5543, 3840
12694,29.358,96.359, 0.7000, 0.4000, 1.6000, 36.0000, 4700, 5500, 4100
12695,29.351,96.347, 1.5500, 1.0000, 1.5000, 49.0000, 4800, 5681, 4240
12696,29.34,96.337, 1.0000, 0.6000, 1.7000, 42.0000, 4900, 5681, 4200
12697,29.333,96.333, 1.0300, 0.7000, 1.5000, 42.0000, 5100, 5600, 4500
12698,29.327,96.33, 0.2300, 0.2000, 1.1000, 18.0000, 5100, 5748, 4580
12699,29.32,96.327, 1.9000, 0.8000, 2.4000, 53.0000, 5000, 5893, 4207
12700,29.309,96.315, 0.6800, 0.5000, 1.3000, 36.0000, 4700, 5289, 4220
12701,29.304,96.31, 0.2000, 0.3000, 0.6000, 17.0000, 5000, 5289, 4760
12702,29.304,96.319, 0.3000, 0.3000, 0.9000, 20.0000, 4940, 5196, 4680
12703,29.305,96.33, 1.7500, 0.8000, 2.2000, 52.0000, 4840, 5800, 4360
12704,29.313,96.343, 1.0000, 0.5000, 2.1000, 42.0000, 5240, 5893, 4330
12705,29.315,96.351, 0.4000, 0.3000, 1.2000, 23.0000, 4800, 5209, 4380
12706,29.317,96.358, 0.2500, 0.3000, 0.8000, 18.0000, 4780, 5209, 4500
12707,29.328,96.35, 6.0500, 1.3000, 4.5000, 80.0000, 4600, 5748, 3350
12708,29.348,96.371, 1.6500, 1.0000, 1.6000, 51.0000, 4600, 5533, 4340
12709,29.349,96.399, 0.2000, 0.2000, 0.9000, 17.0000, 4620, 5060, 4420
12710,29.359,96.415, 12.5500, 3.6000, 3.5000, 105.0000, 4820, 5543, 4180
12711,29.337,96.421, 0.1000, 0.2000, 0.6000, 12.0000, 4900, 5164, 4720
12712,29.311,96.451, 11.4800, 3.0000, 3.8000, 99.0000, 4700, 5305, 3880
12713,29.299,96.426, 0.1000, 0.2000, 0.5000, 12.0000, 4920, 5140, 4640
12714,29.303,96.425, 0.0500, 0.1000, 0.4000, 9.0000, 4700, 4960, 4560
12715,29.295,96.417, 1.3000, 0.8000, 1.7000, 46.0000, 4700, 5373, 4140
12716,29.295,96.407, 0.5800, 0.4000, 1.4000, 34.0000, 4560, 5360, 4180
12717,29.285,96.397, 2.2500, 1.6000, 1.4000, 57.0000, 4800, 5434, 4140
12718,29.28,96.385, 0.2500, 0.2000, 1.2000, 18.0000, 4700, 5220, 4170
12719,29.273,96.378, 0.8500, 0.8000, 1.1000, 39.0000, 4620, 5189, 4180
12720,29.273,96.391, 1.0500, 1.2000, 0.9000, 43.0000, 4940, 5328, 4610
12721,29.28,96.403, 0.2000, 0.3000, 0.6000, 17.0000, 5040, 5342, 4800
12722,29.282,96.41, 0.3500, 0.3000, 1.2000, 21.0000, 4800, 5434, 4440
12723,29.285,96.426, 2.3300, 1.1000, 2.1000, 57.0000, 5000, 5598, 4220
12724,29.251,96.403, 0.2000, 0.2000, 0.9000, 17.0000, 4840, 5185, 4460
12725,29.245,96.41, 0.6000, 0.7000, 0.9000, 34.0000, 4720, 5186, 4440
12726,29.242,96.403, 0.2500, 0.2000, 1.1000, 18.0000, 4700, 5100, 4380
12727,29.24,96.397, 0.4500, 0.4000, 1.2000, 31.0000, 4700, 5448, 4260
12728,29.232,96.392, 0.1000, 0.1000, 0.8000, 12.0000, 5000, 5448, 4780
12729,29.233,96.405, 1.1500, 1.0000, 1.2000, 44.0000, 4880, 5200, 4600
12730,29.26,96.431, 0.1000, 0.2000, 0.6000, 12.0000, 4940, 5181, 4720
12731,29.273,96.437, 1.3500, 0.2000, 1.4000, 47.0000, 4900, 5539, 4480
12732,29.287,96.443, 3.6500, 1.3000, 2.8000, 67.0000, 4620, 5598, 3980
12733,29.297,96.463, 3.8500, 1.5000, 2.6000, 68.0000, 4920, 5293, 4200
12734,29.245,96.5, 0.3500, 0.4000, 0.8000, 21.0000, 4600, 4930, 4400
12735,29.237,96.487, 3.6300, 1.1000, 3.2000, 67.0000, 4600, 5933, 3880
12736,29.234,96.47, 1.3500, 0.5000, 2.7000, 47.0000, 4800, 5933, 3860
12737,29.231,96.463, 0.6500, 0.8000, 1.4000, 35.0000, 4600, 5520, 4160
12738,29.209,96.461, 6.1000, 2.9000, 2.1000, 80.0000, 5000, 5920, 4440
12739,29.189,96.448, 1.6800, 1.0000, 1.7000, 51.0000, 4920, 5824, 4520
12740,29.188,96.469, 4.2000, 1.8000, 2.4000, 71.0000, 4900, 5824, 4460
12741,29.204,96.48, 1.0800, 0.6000, 1.7000, 43.0000, 4980, 5776, 4500
12742,29.212,96.487, 1.2300, 0.6000, 2.1000, 45.0000, 4900, 5776, 4200
12743,29.218,96.487, 1.2000, 0.5000, 2.4000, 45.0000, 4940, 5933, 4140
12744,29.226,96.495, 1.3000, 0.7000, 1.9000, 46.0000, 4540, 5680, 4260
12745,29.233,96.5, 0.1000, 0.1000, 0.7000, 12.0000, 4600, 4960, 4360
12746,29.266,96.504, 0.7500, 0.5000, 1.4000, 37.0000, 4640, 5151, 4400
12747,29.283,96.5, 3.2300, 1.7000, 1.9000, 64.0000, 4640, 5213, 4200
12748,29.298,96.482, 1.9800, 1.3000, 1.5000, 54.0000, 4700, 5221, 4200
12749,29.315,96.473, 3.0500, 1.7000, 1.8000, 63.0000, 4760, 5293, 4340
12750,29.326,96.458, 0.8300, 0.6000, 1.5000, 39.0000, 4640, 5148, 4100
12751,29.343,96.34, 1.5300, 1.3000, 1.2000, 49.0000, 4720, 5261, 4340
12752,29.38,96.457, 29.7500, 3.4000, 8.7000, 136.0000, 4500, 6606, 3270
12753,29.367,96.5, 6.4100, 1.5000, 4.2000, 82.0000, 5040, 6606, 3840
12754,29.333,96.533, 10.9300, 2.1000, 5.2000, 92.0000, 4800, 6438, 3440
12755,29.333,96.546, 1.6300, 0.6000, 2.7000, 50.0000, 4780, 5840, 4100
12756,29.333,96.583, 16.1000, 2.3000, 7.1000, 111.0000, 4600, 6487, 3140
12757,29.301,96.573, 0.1000, 0.2000, 0.6000, 12.0000, 4540, 4795, 4380
12758,29.298,96.57, 0.1500, 0.2000, 0.8000, 15.0000, 4600, 4795, 4480
12759,29.304,96.6, 2.9000, 1.1000, 2.7000, 62.0000, 4900, 6217, 4000
12760,29.285,96.616, 4.9500, 1.2000, 4.3000, 75.0000, 4600, 6290, 3720
12761,29.26,96.645, 18.3500, 1.9000, 9.5000, 116.0000, 4700, 6550, 3560
12762,29.238,96.64, 1.1300, 1.3000, 0.9000, 44.0000, 5000, 5394, 4700
12763,29.223,96.666, 5.2000, 1.7000, 3.0000, 76.0000, 4980, 6723, 4240
12764,29.205,96.677, 3.6500, 0.9000, 3.9000, 67.0000, 5200, 6464, 4160
12765,29.186,96.676, 10.9800, 1.0000, 10.6000, 98.0000, 4400, 6830, 3680
12766,29.177,96.669, 0.4500, 0.5000, 1.0000, 31.0000, 4780, 5180, 4400
12767,29.176,96.658, 0.5800, 0.5000, 1.1000, 34.0000, 4820, 5130, 4600
12768,29.177,96.645, 1.8500, 1.5000, 1.2000, 53.0000, 4800, 5219, 4500
12769,29.189,96.636, 0.0500, 0.1000, 0.4000, 9.0000, 4860, 4997, 4720
12770,29.188,96.63, 0.4500, 0.4000, 1.2000, 31.0000, 4660, 4997, 4300
12771,29.18,96.632, 0.3800, 0.4000, 1.0000, 22.0000, 4900, 5219, 4520
12772,29.179,96.625, 0.2000, 0.3000, 0.8000, 17.0000, 4660, 4920, 4420
12773,29.178,96.61, 1.9500, 1.0000, 1.9000, 54.0000, 4600, 5830, 4000
12774,29.184,96.597, 1.1000, 0.6000, 1.9000, 43.0000, 4700, 5586, 4110
12775,29.192,96.594, 0.4500, 0.3000, 1.6000, 31.0000, 4600, 5586, 4200
12776,29.193,96.583, 1.3000, 0.9000, 1.5000, 46.0000, 4740, 5586, 4260
12777,29.195,96.57, 1.5000, 1.2000, 1.3000, 49.0000, 4840, 5412, 4400
12778,29.21,96.561, 0.3000, 0.3000, 0.9000, 20.0000, 4420, 4775, 4200
12779,29.21,96.556, 0.9800, 0.6000, 1.6000, 42.0000, 4500, 5042, 4060
12780,29.192,96.556, 2.7300, 1.1000, 2.4000, 61.0000, 4760, 5412, 4340
12781,29.167,96.593, 3.1300, 1.1000, 2.8000, 64.0000, 5100, 5972, 4360
12782,29.152,96.592, 2.3300, 1.1000, 2.2000, 57.0000, 5000, 5972, 4420
12783,29.137,96.564, 7.1300, 2.5000, 2.8000, 85.0000, 4800, 6026, 4160
12784,29.133,96.522, 1.1000, 0.6000, 1.7000, 43.0000, 4940, 5400, 4660
12785,29.129,96.53, 0.8000, 0.7000, 1.2000, 38.0000, 5000, 5513, 4680
12786,29.117,96.542, 2.3800, 0.9000, 2.7000, 58.0000, 4920, 6026, 4580
12787,29.1,96.551, 0.6000, 0.5000, 1.1000, 34.0000, 4940, 5100, 4700
12788,29.108,96.553, 1.2300, 0.5000, 2.4000, 45.0000, 4960, 5600, 4555
12789,29.114,96.564, 2.9000, 1.0000, 3.0000, 62.0000, 5160, 6026, 4160
12790,29.113,96.579, 1.1800, 0.8000, 1.4000, 45.0000, 4820, 5400, 4500
12791,29.112,96.592, 0.3000, 0.3000, 0.9000, 20.0000, 4960, 5111, 4740
12792,29.123,96.59, 3.8000, 1.2000, 3.3000, 68.0000, 4800, 5800, 4100
12793,29.139,96.595, 3.6000, 1.7000, 2.1000, 67.0000, 4840, 5972, 4400
12794,29.167,96.618, 6.9800, 2.7000, 2.6000, 84.0000, 4700, 5972, 4100
12795,29.167,96.648, 0.1300, 0.2000, 0.8000, 14.0000, 4800, 5161, 4670
12796,29.167,96.655, 0.5800, 0.8000, 0.7000, 34.0000, 4900, 5037, 4720
12797,29.167,96.675, 2.7500, 1.1000, 2.4000, 61.0000, 5000, 5691, 4320
12798,29.16,96.686, 3.2800, 0.8000, 3.9000, 65.0000, 5200, 6468, 4320
12799,29.141,96.707, 16.5300, 2.4000, 6.8000, 112.0000, 5000, 6882, 4020
12800,29.117,96.693, 1.0500, 0.7000, 1.5000, 43.0000, 4900, 5258, 4540
12801,29.114,96.674, 0.1000, 0.3000, 0.4000, 12.0000, 4860, 4930, 4790
12802,29.112,96.668, 0.4000, 0.3000, 1.3000, 23.0000, 4760, 5314, 4560
12803,29.111,96.657, 0.6000, 0.5000, 1.2000, 34.0000, 4920, 5220, 4750
12804,29.107,96.66, 0.2000, 0.3000, 0.6000, 17.0000, 4980, 5140, 4860
12805,29.103,96.661, 0.4000, 0.3000, 1.3000, 23.0000, 4920, 5100, 4480
12806,29.105,96.667, 0.0300, 0.1000, 0.1000, 7.0000, 5140, 5314, 5000
12807,29.106,96.671, 0.1500, 0.3000, 0.6000, 15.0000, 4920, 5314, 4620
12808,29.113,96.674, 0.0500, 0.3000, 0.3000, 9.0000, 4840, 4968, 4780
12809,29.109,96.698, 0.7000, 0.5000, 1.4000, 36.0000, 5020, 5312, 4560
12810,29.104,96.697, 0.1800, 0.2000, 0.9000, 16.0000, 4940, 5140, 4800
12811,29.101,96.698, 0.1000, 0.3000, 0.3000, 12.0000, 4860, 5034, 4780
12812,29.098,96.7, 0.1500, 0.3000, 0.5000, 15.0000, 4780, 5080, 4670
12813,29.106,96.709, 2.9500, 1.1000, 2.6000, 62.0000, 4960, 5320, 4620
12814,29.103,96.726, 0.2000, 0.3000, 0.6000, 17.0000, 5000, 5160, 4840
12815,29.084,96.738, 0.1500, 0.2000, 0.7000, 15.0000, 4840, 5000, 4720
12816,29.08,96.734, 0.4500, 0.6000, 0.7000, 31.0000, 4920, 5100, 4820
12817,29.072,96.725, 0.2000, 0.5000, 0.4000, 17.0000, 4800, 5096, 4680
12818,29.061,96.669, 0.4300, 0.4000, 1.0000, 23.0000, 4920, 5170, 4760
12819,29.042,96.661, 0.0500, 0.2000, 0.3000, 9.0000, 5100, 5220, 5030
12820,29.056,96.659, 0.0300, 0.2000, 0.2000, 7.0000, 5080, 5160, 4980
12821,29.057,96.669, 0.1000, 0.2000, 0.6000, 12.0000, 4980, 5142, 4830
12822,29.11,96.727, 0.6800, 0.6000, 1.2000, 36.0000, 5040, 5100, 4760
12823,29.115,96.728, 0.1000, 0.3000, 0.3000, 12.0000, 5050, 5160, 4960
12824,29.129,96.725, 0.4500, 0.3000, 1.5000, 31.0000, 5000, 5300, 4460
12825,29.136,96.734, 0.6500, 0.5000, 1.4000, 35.0000, 5360, 6240, 4900
12826,29.138,96.744, 2.8000, 1.0000, 2.8000, 61.0000, 4800, 6340, 4150
12827,29.167,96.75, 21.6500, 1.6000, 13.6000, 123.0000, 4800, 6882, 2610
12828,29.171,96.778, 1.6500, 0.7000, 2.3000, 51.0000, 4900, 5507, 3980
12829,29.167,96.798, 13.7500, 0.8000, 16.7000, 105.0000, 3440, 5334, 2450
12830,29.171,96.825, 1.2300, 0.7000, 1.7000, 46.0000, 4900, 5514, 4340
12831,29.167,96.839, 1.3000, 0.7000, 1.9000, 47.0000, 4900, 5633, 4600
12832,29.147,96.862, 5.2000, 1.1000, 4.9000, 76.0000, 4460, 5680, 3670
12833,29.125,96.861, 0.5500, 0.4000, 1.3000, 33.0000, 4740, 5660, 4460
12834,29.069,96.85, 0.2000, 0.3000, 0.8000, 17.0000, 4900, 5220, 4700
12835,29.118,96.875, 5.8800, 1.5000, 4.0000, 80.0000, 5100, 5788, 4030
12836,29.113,96.907, 7.3500, 1.0000, 7.1000, 86.0000, 5040, 5716, 3860
12837,29.089,96.894, 0.4300, 0.4000, 1.1000, 30.0000, 4940, 5140, 4680
12838,29.099,96.905, 1.0300, 0.5000, 2.1000, 42.0000, 4900, 5360, 4320
12839,29.097,96.918, 0.8500, 0.5000, 1.7000, 39.0000, 5000, 5400, 4560
12840,29.101,96.929, 1.5000, 0.5000, 3.0000, 49.0000, 4740, 5532, 4080
12841,29.101,96.939, 1.1000, 0.7000, 1.6000, 43.0000, 4880, 5440, 4580
12842,29.104,96.949, 0.6500, 0.4000, 1.7000, 35.0000, 4700, 5382, 4440
12843,29.108,96.965, 0.7300, 0.5000, 1.5000, 37.0000, 4560, 5150, 4320
12844,29.143,96.939, 54.2700, 4.1000, 13.3000, 165.0000, 5000, 6190, 3830
12845,29.12,96.963, 0.1000, 0.2000, 0.5000, 12.0000, 4740, 4900, 4640
12846,29.145,96.977, 1.0000, 0.6000, 1.6000, 42.0000, 5000, 5482, 4730
12847,29.142,96.984, 0.5000, 0.4000, 1.3000, 32.0000, 5000, 5482, 4700
12848,29.167,97.0, 14.4300, 1.8000, 8.0000, 107.0000, 4940, 5700, 3735
12849,29.127,97.038, 8.7500, 1.6000, 5.6000, 91.0000, 4600, 5946, 3980
12850,29.113,97.05, 1.6800, 0.9000, 1.8000, 51.0000, 4900, 5800, 4480
12851,29.105,97.037, 0.3000, 0.3000, 0.9000, 20.0000, 4720, 5050, 4500
12852,29.103,97.032, 0.3000, 0.3000, 0.9000, 20.0000, 4660, 4889, 4440
12853,29.097,97.042, 15.2300, 1.7000, 9.2000, 109.0000, 5140, 6167, 3560
12854,29.082,97.041, 0.6300, 0.5000, 1.3000, 35.0000, 5100, 5423, 4700
12855,29.072,97.032, 0.3500, 0.5000, 0.7000, 21.0000, 4900, 4940, 4840
12856,29.052,97.019, 2.8500, 0.9000, 3.3000, 62.0000, 4800, 5303, 4090
12857,29.055,97.0, 2.3300, 1.7000, 1.4000, 57.0000, 4440, 5064, 4180
12858,29.049,96.978, 2.5500, 1.0000, 2.6000, 59.0000, 4500, 5634, 3840
12859,29.033,96.936, 0.1000, 0.2000, 0.5000, 12.0000, 4720, 4932, 4640
12860,29.029,96.932, 0.0500, 0.1000, 0.5000, 9.0000, 4680, 4780, 4560
